,scores,steps
3472,100,33807
3473,100,33814
3474,100,33824
3475,100,33829
3476,100,33838
3477,-10,33846
3478,100,33850
3479,100,33857
3480,100,33861
3481,100,33870
3482,100,33876
3483,100,33888
3484,-10,33900
3485,100,33905
3486,100,33910
3487,100,33921
3488,100,33928
3489,100,33936
3490,100,33941
3491,100,33946
3492,100,33952
3493,100,33959
3494,100,33966
3495,-10,33975
3496,100,33986
3497,100,33990
3498,-10,33998
3499,100,34001
3500,100,34004
3501,100,34009
3502,100,34013
3503,100,34021
3504,100,34026
3505,100,34033
3506,100,34043
3507,100,34054
3508,100,34062
3509,100,34071
3510,100,34076
3511,100,34080
3512,100,34089
3513,100,34099
3514,100,34104
3515,100,34109
3516,100,34114
3517,100,34118
3518,100,34126
3519,100,34131
3520,-10,34141
3521,100,34148
3522,100,34157
3523,100,34168
3524,100,34172
3525,-10,34183
3526,100,34187
3527,-10,34195
3528,100,34205
3529,100,34208
3530,100,34212
3531,100,34224
3532,100,34231
3533,-10,34240
3534,100,34250
3535,100,34257
3536,100,34268
3537,100,34272
3538,-10,34281
3539,100,34285
3540,100,34295
3541,100,34300
3542,100,34313
3543,100,34316
3544,100,34324
3545,100,34333
3546,100,34340
3547,-10,34349
3548,100,34356
3549,100,34363
3550,100,34372
3551,100,34379
3552,100,34386
3553,100,34391
3554,100,34398
3555,100,34408
3556,100,34416
3557,100,34421
3558,100,34430
3559,100,34437
3560,100,34442
3561,100,34449
3562,100,34453
3563,100,34464
3564,100,34475
3565,-10,34484
3566,100,34488
3567,100,34495
3568,100,34506
3569,100,34515
3570,100,34519
3571,100,34522
3572,100,34533
3573,100,34538
3574,100,34543
3575,-10,34551
3576,100,34561
3577,100,34568
3578,100,34574
3579,100,34579
3580,100,34588
3581,100,34599
3582,100,34602
3583,100,34606
3584,100,34613
3585,100,34617
3586,100,34624
3587,100,34631
3588,100,34635
3589,100,34644
3590,100,34648
3591,100,34656
3592,100,34663
3593,100,34670
3594,100,34674
3595,100,34677
3596,100,34684
3597,100,34687
3598,100,34696
3599,100,34701
3600,100,34706
3601,100,34709
3602,100,34713
3603,-10,34722
3604,-10,34731
3605,-10,34739
3606,100,34750
3607,100,34754
3608,100,34763
3609,100,34766
3610,100,34770
3611,100,34777
3612,100,34780
3613,100,34794
3614,100,34798
3615,100,34803
3616,100,34810
3617,100,34817
3618,100,34824
3619,100,34828
3620,100,34833
3621,100,34843
3622,100,34850
3623,100,34857
3624,100,34866
3625,-10,34874
3626,-10,34886
3627,100,34893
3628,-10,34905
3629,100,34911
3630,-10,34921
3631,100,34930
3632,100,34935
3633,100,34942
3634,-10,34950
3635,100,34974
3636,100,34977
3637,-10,34985
3638,100,34992
3639,100,34999
3640,100,35010
3641,-10,35019
3642,100,35025
3643,100,35030
3644,100,35036
3645,-10,35045
3646,100,35055
3647,100,35065
3648,-10,35074
3649,100,35078
3650,-10,35095
3651,-10,35103
3652,100,35110
3653,100,35117
3654,100,35124
3655,100,35152
3656,100,35157
3657,100,35164
3658,100,35173
3659,100,35184
3660,100,35195
3661,100,35206
3662,100,35211
3663,100,35217
3664,100,35226
3665,100,35237
3666,100,35246
3667,-10,35254
3668,100,35258
3669,-10,35266
3670,100,35274
3671,100,35287
3672,100,35296
3673,100,35307
3674,100,35316
3675,100,35321
3676,100,35326
3677,100,35345
3678,100,35350
3679,100,35354
3680,100,35361
3681,100,35368
3682,100,35375
3683,100,35394
3684,100,35398
3685,100,35405
3686,-10,35414
3687,100,35425
3688,100,35431
3689,100,35440
3690,100,35449
3691,100,35456
3692,100,35461
3693,100,35471
3694,100,35477
3695,100,35482
3696,100,35487
3697,100,35495
3698,100,35498
3699,-10,35508
3700,100,35523
3701,100,35535
3702,100,35540
3703,100,35549
3704,-10,35558
3705,100,35565
3706,100,35568
3707,100,35573
3708,100,35585
3709,100,35593
3710,100,35598
3711,-10,35607
3712,100,35613
3713,100,35626
3714,100,35629
3715,100,35633
3716,100,35638
3717,100,35648
3718,100,35656
3719,100,35659
3720,100,35664
3721,100,35668
3722,100,35678
3723,100,35687
3724,100,35694
3725,100,35704
3726,100,35709
3727,100,35717
3728,100,35725
3729,-10,35734
3730,100,35748
3731,100,35753
3732,100,35758
3733,100,35766
3734,100,35773
3735,100,35780
3736,100,35785
3737,100,35790
3738,100,35799
3739,100,35806
3740,100,35813
3741,100,35816
3742,100,35825
3743,100,35830
3744,100,35835
3745,100,35847
3746,100,35854
3747,100,35861
3748,100,35866
3749,100,35871
3750,100,35874
3751,100,35878
3752,100,35881
3753,100,35888
3754,100,35900
3755,100,35912
3756,100,35916
3757,100,35924
3758,100,35929
3759,100,35942
3760,100,35952
3761,100,35959
3762,100,35966
3763,100,35970
3764,100,35978
3765,100,35983
3766,100,35988
3767,100,36000
3768,-10,36009
3769,100,36016
3770,100,36024
3771,100,36035
3772,100,36042
3773,100,36047
3774,100,36051
3775,100,36058
3776,100,36067
3777,100,36077
3778,100,36080
3779,100,36093
3780,-10,36102
3781,100,36110
3782,100,36118
3783,100,36125
3784,100,36132
3785,100,36139
3786,100,36143
3787,100,36148
3788,100,36153
3789,100,36163
3790,100,36173
3791,100,36180
3792,-10,36190
3793,100,36194
3794,100,36205
3795,100,36212
3796,100,36222
3797,100,36229
3798,100,36234
3799,100,36242
3800,100,36250
3801,100,36262
3802,100,36267
3803,100,36274
3804,100,36281
3805,100,36284
3806,100,36296
3807,100,36303
3808,100,36311
3809,100,36316
3810,100,36326
3811,100,36337
3812,100,36344
3813,100,36351
3814,-10,36364
3815,100,36372
3816,100,36380
3817,100,36392
3818,100,36404
3819,-10,36414
3820,100,36423
3821,100,36433
3822,100,36445
3823,100,36456
3824,100,36464
3825,100,36468
3826,100,36478
3827,100,36489
3828,100,36493
3829,100,36505
3830,100,36510
3831,100,36513
3832,100,36520
3833,100,36523
3834,100,36528
3835,100,36536
3836,100,36545
3837,100,36552
3838,100,36557
3839,100,36564
3840,100,36571
3841,100,36575
3842,100,36580
3843,100,36585
3844,100,36598
3845,100,36606
3846,100,36613
3847,100,36618
3848,100,36627
3849,100,36634
3850,100,36643
3851,100,36648
3852,100,36652
3853,100,36659
3854,100,36667
3855,100,36672
3856,100,36679
3857,100,36683
3858,100,36696
3859,100,36701
3860,100,36708
3861,100,36715
3862,100,36723
3863,100,36727
3864,100,36735
3865,100,36747
3866,100,36751
3867,100,36758
3868,100,36768
3869,100,36779
3870,-10,36788
3871,-10,36797
3872,100,36809
3873,100,36812
3874,100,36825
3875,100,36832
3876,100,36836
3877,-10,36845
3878,100,36852
3879,-10,36865
3880,100,36869
3881,100,36876
3882,100,36883
3883,100,36891
3884,100,36900
3885,100,36904
3886,100,36909
3887,100,36914
3888,100,36918
3889,100,36934
3890,100,36942
3891,100,36947
3892,100,36951
3893,100,36956
3894,100,36966
3895,100,36969
3896,100,36976
3897,100,36981
3898,100,36988
3899,-10,36994
3900,100,36997
3901,-10,37011
3902,100,37015
3903,100,37020
3904,100,37030
3905,-10,37036
3906,100,37039
3907,100,37046
3908,100,37051
3909,100,37058
3910,-10,37067
3911,100,37074
3912,100,37082
3913,100,37085
3914,100,37095
3915,100,37100
3916,100,37114
3917,100,37121
3918,100,37130
3919,-10,37141
3920,100,37146
3921,100,37151
3922,-10,37160
3923,100,37164
3924,100,37171
3925,100,37178
3926,100,37187
3927,100,37191
3928,100,37198
3929,100,37201
3930,-10,37211
3931,100,37215
3932,100,37222
3933,100,37227
3934,100,37242
3935,100,37250
3936,100,37253
3937,100,37257
3938,100,37264
3939,100,37268
3940,100,37272
3941,100,37284
3942,100,37289
3943,100,37296
3944,100,37301
3945,100,37305
3946,100,37309
3947,100,37318
3948,100,37330
3949,100,37337
3950,100,37344
3951,100,37348
3952,100,37359
3953,100,37366
3954,100,37371
3955,100,37378
3956,100,37382
3957,100,37387
3958,100,37391
3959,100,37398
3960,100,37401
3961,100,37408
3962,100,37418
3963,100,37430
3964,100,37435
3965,100,37440
3966,100,37446
3967,100,37453
3968,100,37458
3969,100,37465
3970,100,37469
3971,-10,37478
3972,100,37490
3973,100,37497
3974,100,37507
3975,100,37515
3976,100,37525
3977,100,37529
3978,100,37541
3979,100,37551
3980,100,37558
3981,100,37565
3982,100,37573
3983,100,37577
3984,100,37589
3985,100,37598
3986,100,37602
3987,100,37605
3988,100,37608
3989,100,37613
3990,100,37625
3991,100,37632
3992,100,37639
3993,100,37644
3994,100,37649
3995,100,37656
3996,100,37664
3997,100,37668
3998,100,37676
3999,100,37686
4000,-10,37694
4001,-10,37703
4002,100,37706
4003,100,37715
4004,100,37722
4005,100,37729
4006,-10,37740
4007,100,37749
4008,100,37753
4009,100,37757
4010,100,37762
4011,100,37765
4012,-10,37774
4013,100,37786
4014,100,37791
4015,100,37796
4016,100,37808
4017,100,37815
4018,100,37820
4019,100,37832
4020,-10,37840
4021,100,37854
4022,100,37859
4023,100,37866
4024,100,37875
4025,100,37878
4026,100,37889
4027,100,37900
4028,100,37903
4029,100,37908
4030,100,37918
4031,100,37923
4032,100,37927
4033,100,37934
4034,100,37939
4035,100,37946
4036,100,37960
4037,100,37964
4038,100,37969
4039,100,37973
4040,100,37977
4041,100,37982
4042,100,37987
4043,100,37991
4044,100,38002
4045,100,38006
4046,100,38009
4047,100,38021
4048,100,38028
4049,100,38038
4050,100,38041
4051,100,38051
4052,100,38063
4053,100,38066
4054,100,38076
4055,100,38088
4056,100,38092
4057,100,38102
4058,100,38109
4059,100,38116
4060,100,38127
4061,100,38134
4062,100,38141
4063,100,38145
4064,100,38148
4065,100,38152
4066,100,38163
4067,100,38168
4068,100,38173
4069,100,38177
4070,100,38185
4071,100,38197
4072,100,38206
4073,100,38214
4074,100,38218
4075,100,38223
4076,100,38235
4077,100,38238
4078,100,38245
4079,100,38257
4080,-10,38266
4081,100,38277
4082,100,38285
4083,100,38289
4084,100,38294
4085,100,38301
4086,100,38311
4087,-10,38322
4088,100,38329
4089,100,38334
4090,100,38337
4091,-10,38346
4092,100,38357
4093,100,38367
4094,100,38381
4095,100,38384
4096,100,38393
4097,-10,38402
4098,100,38406
4099,100,38411
4100,100,38414
4101,100,38417
4102,100,38421
4103,100,38428
4104,100,38432
4105,100,38442
4106,100,38449
4107,100,38454
4108,100,38461
4109,100,38465
4110,100,38469
4111,100,38479
4112,100,38486
4113,100,38493
4114,100,38504
4115,-10,38510
4116,100,38514
4117,100,38521
4118,100,38525
4119,100,38537
4120,100,38545
4121,100,38552
4122,100,38559
4123,100,38562
4124,100,38569
4125,100,38580
4126,-10,38589
4127,100,38594
4128,100,38601
4129,100,38605
4130,-10,38614
4131,-10,38623
4132,100,38635
4133,100,38645
4134,100,38650
4135,100,38661
4136,100,38668
4137,100,38680
4138,100,38685
4139,100,38692
4140,100,38697
4141,100,38702
4142,100,38709
4143,100,38712
4144,100,38717
4145,100,38722
4146,-10,38731
4147,100,38736
4148,100,38746
4149,100,38750
4150,100,38757
4151,100,38762
4152,100,38766
4153,100,38770
4154,100,38774
4155,100,38782
4156,100,38791
4157,100,38796
4158,100,38803
4159,100,38808
4160,100,38812
4161,100,38823
4162,100,38835
4163,100,38847
4164,100,38854
4165,100,38858
4166,-10,38868
4167,100,38880
4168,100,38887
4169,-10,38897
4170,100,38909
4171,100,38916
4172,100,38919
4173,100,38924
4174,100,38932
4175,100,38937
4176,100,38947
4177,-10,38957
4178,100,38964
4179,100,38968
4180,100,38980
4181,100,38987
4182,-10,38998
4183,100,39003
4184,100,39010
4185,100,39018
4186,100,39027
4187,100,39031
4188,100,39039
4189,100,39043
4190,100,39050
4191,100,39057
4192,-10,39068
4193,-10,39077
4194,100,39089
4195,100,39097
4196,100,39100
4197,100,39103
4198,100,39115
4199,100,39118
4200,100,39122
4201,100,39135
4202,100,39144
4203,100,39151
4204,100,39163
4205,100,39173
4206,100,39182
4207,-10,39191
4208,100,39199
4209,100,39202
4210,100,39211
4211,100,39218
4212,100,39225
4213,100,39237
4214,100,39244
4215,100,39249
4216,100,39257
4217,100,39269
4218,100,39276
4219,100,39283
4220,100,39290
4221,100,39300
4222,100,39309
4223,100,39313
4224,-10,39323
4225,100,39335
4226,100,39339
4227,100,39350
4228,100,39355
4229,100,39362
4230,100,39374
4231,100,39386
4232,100,39393
4233,100,39400
4234,100,39410
4235,100,39414
4236,100,39418
4237,100,39428
4238,100,39440
4239,100,39445
4240,100,39457
4241,-10,39463
4242,100,39475
4243,100,39482
4244,100,39487
4245,100,39497
4246,100,39501
4247,100,39508
4248,100,39515
4249,100,39522
4250,100,39527
4251,100,39539
4252,100,39551
4253,100,39556
4254,100,39560
4255,100,39570
4256,100,39582
4257,100,39592
4258,100,39599
4259,100,39608
4260,100,39612
4261,100,39617
4262,100,39626
4263,100,39631
4264,100,39641
4265,100,39645
4266,100,39650
4267,100,39655
4268,100,39662
4269,100,39670
4270,100,39677
4271,100,39680
4272,100,39688
4273,100,39699
4274,100,39704
4275,100,39716
4276,100,39724
4277,100,39729
4278,100,39734
4279,100,39743
4280,100,39753
4281,100,39765
4282,100,39768
4283,100,39772
4284,100,39784
4285,100,39796
4286,100,39800
4287,-10,39809
4288,100,39816
4289,100,39827
4290,100,39832
4291,100,39837
4292,100,39849
4293,100,39856
4294,100,39866
4295,100,39878
4296,100,39890
4297,-10,39899
4298,100,39906
4299,100,39910
4300,100,39922
4301,100,39927
4302,-10,39938
4303,100,39945
4304,-10,39953
4305,-10,39962
4306,100,39974
4307,100,39986
4308,100,39990
4309,100,39998
4310,100,40005
4311,100,40010
4312,100,40018
4313,100,40022
4314,100,40027
4315,100,40036
4316,100,40040
4317,100,40044
4318,100,40051
4319,100,40060
4320,100,40063
4321,100,40068
4322,100,40075
4323,100,40082
4324,100,40087
4325,100,40095
4326,-10,40105
4327,100,40109
4328,100,40123
4329,-10,40133
4330,100,40137
4331,100,40144
4332,100,40149
4333,100,40160
4334,100,40169
4335,100,40174
4336,100,40182
4337,100,40186
4338,100,40191
4339,100,40203
4340,100,40213
4341,100,40220
4342,100,40224
4343,100,40232
4344,100,40244
4345,100,40249
4346,100,40263
4347,100,40267
4348,100,40272
4349,100,40276
4350,100,40280
4351,100,40292
4352,100,40301
4353,100,40308
4354,100,40312
4355,100,40323
4356,100,40330
4357,100,40338
4358,100,40342
4359,100,40356
4360,100,40359
4361,100,40368
4362,100,40382
4363,100,40395
4364,100,40406
4365,100,40413
4366,100,40423
4367,100,40430
4368,100,40433
4369,100,40437
4370,100,40451
4371,100,40462
4372,100,40466
4373,100,40470
4374,-10,40479
4375,100,40486
4376,-10,40496
4377,100,40503
4378,100,40507
4379,100,40514
4380,100,40521
4381,100,40524
4382,100,40529
4383,100,40534
4384,-10,40544
4385,100,40551
4386,100,40561
4387,100,40564
4388,100,40571
4389,100,40580
4390,100,40592
4391,100,40599
4392,100,40611
4393,100,40618
4394,-10,40628
4395,100,40633
4396,100,40638
4397,100,40645
4398,100,40657
4399,100,40664
4400,100,40672
4401,100,40681
4402,100,40692
4403,-10,40701
4404,100,40710
4405,-10,40719
4406,100,40727
4407,100,40731
4408,100,40735
4409,100,40744
4410,100,40751
4411,100,40762
4412,100,40767
4413,100,40776
4414,100,40780
4415,100,40790
4416,100,40793
4417,100,40797
4418,100,40804
4419,100,40811
4420,100,40815
4421,100,40823
4422,100,40830
4423,100,40837
4424,100,40841
4425,-10,40851
4426,100,40863
4427,100,40873
4428,100,40876
4429,100,40881
4430,-10,40891
4431,100,40898
4432,100,40902
4433,100,40906
4434,100,40909
4435,100,40914
4436,100,40927
4437,100,40938
4438,100,40949
4439,100,40953
4440,100,40960
4441,100,40969
4442,100,40980
4443,100,40987
4444,100,40990
4445,100,41001
4446,100,41011
4447,100,41016
4448,100,41023
4449,100,41035
4450,100,41038
4451,100,41043
4452,100,41054
4453,100,41059
4454,100,41064
4455,100,41071
4456,100,41079
4457,100,41090
4458,100,41097
4459,100,41104
4460,100,41111
4461,-10,41120
4462,100,41124
4463,100,41135
4464,100,41140
4465,100,41148
4466,100,41155
4467,-10,41165
4468,100,41180
4469,100,41185
4470,100,41192
4471,100,41199
4472,-10,41209
4473,100,41221
4474,100,41228
4475,100,41242
4476,100,41255
4477,100,41265
4478,100,41274
4479,100,41279
4480,100,41289
4481,100,41292
4482,100,41296
4483,-10,41309
4484,100,41322
4485,100,41329
4486,100,41334
4487,-10,41343
4488,100,41348
4489,100,41351
4490,100,41356
4491,100,41361
4492,100,41368
4493,100,41379
4494,100,41386
4495,100,41395
4496,100,41399
4497,100,41404
4498,100,41416
4499,100,41423
4500,100,41430
4501,100,41441
4502,100,41444
4503,100,41451
4504,100,41456
4505,100,41461
4506,100,41465
4507,100,41474
4508,100,41478
4509,100,41482
4510,-10,41493
4511,100,41498
4512,100,41502
4513,100,41507
4514,100,41514
4515,100,41523
4516,100,41528
4517,100,41535
4518,100,41539
4519,-10,41548
4520,100,41552
4521,100,41556
4522,100,41567
4523,100,41570
4524,100,41578
4525,100,41587
4526,100,41599
4527,100,41607
4528,100,41611
4529,100,41623
4530,100,41627
4531,100,41642
4532,100,41649
4533,100,41656
4534,100,41661
4535,100,41668
4536,100,41675
4537,100,41679
4538,100,41690
4539,100,41694
4540,-10,41704
4541,100,41709
4542,100,41713
4543,100,41720
4544,100,41725
4545,100,41737
4546,100,41752
4547,100,41757
4548,100,41761
4549,100,41766
4550,100,41771
4551,100,41775
4552,100,41780
4553,100,41785
4554,100,41789
4555,100,41793
4556,100,41800
4557,100,41807
4558,100,41810
4559,100,41817
4560,100,41821
4561,100,41825
4562,100,41832
4563,100,41839
4564,100,41843
4565,100,41847
4566,100,41857
4567,100,41861
4568,100,41873
4569,100,41887
4570,100,41890
4571,100,41895
4572,100,41900
4573,-10,41914
4574,100,41924
4575,100,41936
4576,100,41945
4577,100,41950
4578,100,41960
4579,100,41964
4580,100,41970
4581,100,41974
4582,100,41986
4583,-10,41997
4584,-10,42003
4585,100,42018
4586,100,42023
4587,100,42028
4588,100,42032
4589,100,42035
4590,100,42045
4591,100,42048
4592,100,42053
4593,100,42057
4594,100,42064
4595,100,42069
4596,100,42073
4597,100,42080
4598,100,42088
4599,100,42093
4600,-10,42102
4601,100,42112
4602,100,42124
4603,100,42133
4604,100,42138
4605,100,42143
4606,100,42150
4607,100,42164
4608,100,42167
4609,100,42171
4610,100,42185
4611,100,42188
4612,100,42200
4613,100,42207
4614,100,42220
4615,100,42227
4616,100,42231
4617,100,42242
4618,100,42247
4619,100,42251
4620,100,42255
4621,100,42263
4622,100,42273
4623,100,42277
4624,100,42281
4625,-10,42290
4626,100,42294
4627,100,42306
4628,100,42316
4629,100,42321
4630,100,42336
4631,100,42343
4632,100,42349
4633,100,42354
4634,100,42363
4635,100,42375
4636,100,42382
4637,-10,42391
4638,100,42398
4639,100,42401
4640,100,42406
4641,100,42418
4642,100,42423
4643,100,42435
4644,100,42439
4645,100,42448
4646,100,42451
4647,100,42455
4648,100,42467
4649,100,42474
4650,100,42479
4651,100,42486
4652,100,42491
4653,100,42496
4654,100,42501
4655,100,42505
4656,100,42512
4657,100,42522
4658,100,42527
4659,100,42530
4660,-10,42540
4661,100,42552
4662,100,42564
4663,100,42571
4664,100,42575
4665,100,42578
4666,-10,42587
4667,100,42598
4668,100,42607
4669,100,42610
4670,100,42617
4671,100,42629
4672,-10,42638
4673,100,42645
4674,100,42648
4675,100,42655
4676,100,42659
4677,100,42666
4678,100,42671
4679,100,42678
4680,100,42682
4681,100,42694
4682,100,42699
4683,100,42709
4684,100,42721
4685,100,42728
4686,100,42743
4687,100,42755
4688,100,42759
4689,100,42768
4690,100,42773
4691,100,42787
4692,100,42794
4693,100,42801
4694,100,42808
4695,100,42820
4696,-10,42826
4697,100,42833
4698,100,42840
4699,-10,42857
4700,100,42865
4701,100,42876
4702,100,42881
4703,100,42888
4704,100,42895
4705,100,42898
4706,100,42908
4707,100,42913
4708,100,42923
4709,100,42927
4710,100,42932
4711,100,42941
4712,100,42944
4713,100,42954
4714,-10,42960
4715,100,42964
4716,100,42967
4717,-10,42977
4718,100,42988
4719,100,42993
4720,100,43000
4721,100,43005
4722,100,43009
4723,100,43014
4724,100,43018
4725,100,43025
4726,100,43038
4727,100,43045
4728,100,43055
4729,100,43068
4730,100,43078
4731,100,43087
4732,100,43092
4733,-10,43101
4734,100,43108
4735,-10,43118
4736,100,43123
4737,100,43128
4738,100,43135
4739,100,43142
4740,100,43152
4741,100,43156
4742,100,43163
4743,100,43168
4744,100,43175
4745,100,43179
4746,100,43186
4747,100,43206
4748,100,43214
4749,100,43219
4750,100,43231
4751,100,43238
4752,100,43242
4753,100,43245
4754,100,43252
4755,-10,43262
4756,-10,43271
4757,100,43275
4758,100,43287
4759,100,43292
4760,100,43297
4761,100,43302
4762,100,43309
4763,100,43316
4764,100,43320
4765,100,43324
4766,100,43327
4767,100,43331
4768,100,43334
4769,100,43345
4770,100,43355
4771,100,43366
4772,100,43370
4773,100,43379
4774,100,43386
4775,100,43397
4776,100,43408
4777,-10,43418
4778,-10,43427
4779,100,43434
4780,100,43437
4781,100,43444
4782,100,43448
4783,100,43455
4784,100,43463
4785,100,43467
4786,100,43474
4787,100,43479
4788,100,43488
4789,100,43493
4790,-10,43504
4791,100,43511
4792,100,43515
4793,100,43519
4794,100,43524
4795,100,43531
4796,100,43534
4797,100,43539
4798,100,43546
4799,100,43558
4800,100,43569
4801,100,43576
4802,100,43583
4803,100,43595
4804,100,43602
4805,-10,43611
4806,100,43618
4807,100,43626
4808,100,43631
4809,-10,43641
4810,100,43644
4811,100,43656
4812,100,43664
4813,100,43676
4814,100,43679
4815,100,43686
4816,100,43696
4817,100,43703
4818,100,43708
4819,-10,43714
4820,100,43722
4821,100,43730
4822,100,43739
4823,100,43743
4824,100,43751
4825,100,43759
4826,100,43762
4827,100,43769
4828,100,43772
4829,100,43777
4830,100,43781
4831,100,43791
4832,100,43795
4833,100,43808
4834,100,43813
4835,100,43817
4836,100,43822
4837,100,43825
4838,100,43835
4839,100,43842
4840,100,43847
4841,100,43854
4842,100,43862
4843,100,43869
4844,100,43874
4845,100,43882
4846,100,43889
4847,100,43894
4848,-10,43904
4849,-10,43914
4850,100,43918
4851,100,43925
4852,100,43934
4853,100,43945
4854,100,43952
4855,100,43969
4856,100,43972
4857,100,43981
4858,100,43996
4859,-10,44000
4860,100,44006
4861,100,44009
4862,100,44017
4863,100,44022
4864,100,44029
4865,100,44038
4866,100,44045
4867,100,44050
4868,-10,44059
4869,100,44066
4870,100,44071
4871,-10,44082
4872,100,44089
4873,100,44098
4874,100,44102
4875,100,44107
4876,100,44111
4877,100,44117
4878,100,44121
4879,100,44132
4880,100,44140
4881,100,44143
4882,100,44150
4883,100,44157
4884,100,44161
4885,100,44168
4886,100,44173
4887,100,44185
4888,100,44196
4889,100,44201
4890,100,44208
4891,100,44211
4892,100,44222
4893,100,44226
4894,100,44236
4895,100,44243
4896,100,44254
4897,100,44261
4898,-10,44275
4899,100,44279
4900,100,44284
4901,100,44289
4902,100,44292
4903,100,44304
4904,100,44309
4905,100,44312
4906,100,44319
4907,-10,44326
4908,100,44333
4909,100,44338
4910,100,44342
4911,100,44354
4912,100,44361
4913,100,44371
4914,100,44375
4915,100,44378
4916,100,44385
4917,100,44397
4918,100,44404
4919,-10,44414
4920,100,44421
4921,100,44425
4922,100,44436
4923,100,44440
4924,100,44447
4925,100,44454
4926,100,44463
4927,100,44475
4928,100,44479
4929,100,44483
4930,100,44488
4931,100,44491
4932,100,44503
4933,-10,44513
4934,100,44521
4935,100,44528
4936,100,44531
4937,100,44535
4938,100,44544
4939,100,44547
4940,100,44551
4941,100,44555
4942,100,44562
4943,100,44571
4944,100,44585
4945,100,44593
4946,100,44598
4947,100,44602
4948,100,44606
4949,100,44611
4950,100,44623
4951,100,44628
4952,-10,44637
4953,100,44641
4954,100,44645
4955,100,44649
4956,100,44653
4957,100,44664
4958,100,44669
4959,-10,44678
4960,100,44681
4961,100,44685
4962,100,44689
4963,100,44694
4964,100,44702
4965,100,44707
4966,100,44716
4967,100,44723
4968,100,44728
4969,-10,44738
4970,100,44742
4971,100,44751
4972,100,44755
4973,100,44760
4974,100,44763
4975,100,44770
4976,100,44774
4977,100,44778
4978,100,44786
4979,100,44789
4980,100,44797
4981,100,44801
4982,100,44809
4983,100,44821
4984,100,44829
4985,100,44836
4986,100,44848
4987,100,44853
4988,100,44858
4989,100,44862
4990,100,44871
4991,-10,44880
4992,-10,44891
4993,100,44896
4994,100,44903
4995,100,44910
4996,100,44922
4997,100,44926
4998,100,44938
4999,100,44942
5000,100,44951
5001,100,44963
5002,-10,44973
5003,100,44985
5004,100,44996
5005,100,45001
5006,100,45008
5007,100,45019
5008,100,45028
5009,100,45039
5010,100,45049
5011,100,45056
5012,100,45061
5013,100,45070
5014,100,45074
5015,100,45085
5016,-10,45094
5017,100,45101
5018,100,45108
5019,100,45119
5020,100,45126
5021,100,45138
5022,100,45146
5023,100,45155
5024,100,45167
5025,-10,45179
5026,100,45186
5027,100,45191
5028,100,45198
5029,100,45205
5030,100,45213
5031,100,45217
5032,100,45222
5033,100,45230
5034,100,45237
5035,100,45249
5036,100,45256
5037,100,45264
5038,100,45269
5039,100,45274
5040,100,45282
5041,100,45290
5042,100,45295
5043,100,45300
5044,100,45304
5045,100,45311
5046,100,45320
5047,100,45323
5048,100,45331
5049,100,45339
5050,100,45344
5051,100,45351
5052,100,45355
5053,100,45359
5054,100,45366
5055,-10,45376
5056,100,45388
5057,100,45398
5058,100,45405
5059,100,45410
5060,100,45417
5061,100,45424
5062,100,45427
5063,100,45430
5064,100,45435
5065,100,45445
5066,100,45452
5067,100,45457
5068,100,45462
5069,100,45466
5070,100,45473
5071,100,45480
5072,100,45485
5073,100,45493
5074,100,45500
5075,-10,45512
5076,100,45519
5077,100,45524
5078,100,45529
5079,100,45534
5080,100,45539
5081,100,45543
5082,100,45548
5083,100,45552
5084,-10,45558
5085,100,45561
5086,100,45566
5087,100,45578
5088,100,45585
5089,100,45589
5090,100,45600
5091,100,45612
5092,100,45624
5093,100,45628
5094,100,45637
5095,100,45648
5096,100,45653
5097,100,45660
5098,100,45665
5099,100,45676
5100,100,45681
5101,100,45688
5102,100,45699
5103,100,45706
5104,100,45713
5105,100,45725
5106,100,45730
5107,100,45734
5108,100,45741
5109,100,45746
5110,100,45757
5111,100,45764
5112,-10,45772
5113,100,45781
5114,100,45785
5115,100,45790
5116,100,45795
5117,100,45805
5118,100,45809
5119,100,45814
5120,100,45822
5121,100,45833
5122,100,45838
5123,100,45841
5124,100,45853
5125,-10,45863
5126,100,45866
5127,100,45873
5128,100,45877
5129,100,45888
5130,100,45893
5131,100,45898
5132,100,45903
5133,-10,45914
5134,100,45917
5135,100,45922
5136,100,45927
5137,100,45931
5138,100,45935
5139,100,45942
5140,100,45953
5141,100,45960
5142,100,45968
5143,100,45971
5144,100,45976
5145,100,45983
5146,100,45990
5147,100,45998
5148,100,46003
5149,-10,46030
5150,100,46033
5151,100,46044
5152,-10,46053
5153,100,46062
5154,100,46067
5155,100,46080
5156,100,46092
5157,100,46103
5158,100,46111
5159,100,46119
5160,100,46131
5161,100,46143
5162,100,46152
5163,-10,46162
5164,100,46169
5165,100,46173
5166,100,46181
5167,100,46188
5168,100,46192
5169,100,46199
5170,100,46203
5171,-10,46212
5172,100,46221
5173,100,46228
5174,100,46231
5175,100,46234
5176,100,46237
5177,100,46244
5178,100,46248
5179,100,46255
5180,100,46262
5181,100,46271
5182,-10,46280
5183,100,46288
5184,-10,46297
5185,100,46302
5186,100,46314
5187,-10,46326
5188,100,46330
5189,100,46335
5190,100,46342
5191,100,46354
5192,100,46362
5193,100,46370
5194,100,46374
5195,100,46382
5196,100,46389
5197,100,46401
5198,100,46409
5199,100,46416
5200,100,46423
5201,100,46435
